signal_id,name,namespace,registry_category,frequency,status,config_json,output_key,s001_reference_function,observed_days,primary_state_count,primary_value_counts_json,full_value_counts_json,error_type,error
SIG-WEEKLY-67B8FE3A5AE5B938,jcc_three_crow_V221108,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_three_crow_V221108"",""parameter_policy"":""native_defaults""}",周线_D1_三只乌鸦,False,1378,1,"{""其他"":1378}","{""其他_其他_任意"":1378}",,
SIG-WEEKLY-19A45D1B4643FAAC,jcc_two_crow_V221108,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_two_crow_V221108"",""parameter_policy"":""native_defaults""}",周线_D1K_两只乌鸦,False,1378,2,"{""其他"":1373,""看空"":5}","{""其他_任意_任意"":1373,""看空_任意_任意"":5}",,
SIG-WEEKLY-5C07DBBBB74F85FB,jcc_wu_yun_gai_ding_V221101,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_wu_yun_gai_ding_V221101"",""parameter_policy"":""native_defaults""}",周线_D1Z500TH50_乌云盖顶,False,1378,2,"{""其他"":1373,""满足"":5}","{""其他_任意_任意"":1373,""满足_任意_任意"":5}",,
SIG-WEEKLY-766FE9EAF4434DDE,jcc_xing_xian_V221118,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_xing_xian_V221118"",""parameter_policy"":""native_defaults""}",周线_D2TH2_星形线,False,1378,3,"{""其他"":1368,""启明星"":5,""黄昏星"":5}","{""其他_中间十字_任意"":10,""其他_任意_任意"":1358,""启明星_任意_任意"":5,""黄昏星_任意_任意"":5}",,
SIG-WEEKLY-6433DD93EA181EFD,jcc_yun_xian_V221118,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_yun_xian_V221118"",""parameter_policy"":""native_defaults""}",周线_D1_孕线,False,1378,3,"{""其他"":1316,""看多"":42,""看空"":20}","{""其他_任意_任意"":1316,""看多_任意_任意"":42,""看空_任意_任意"":20}",,
SIG-WEEKLY-3FB4F912268441CB,jcc_zhu_huo_xian_V221027,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_zhu_huo_xian_V221027"",""parameter_policy"":""native_defaults""}",周线_D1T2.0F500_烛火线,False,1378,2,"{""其他"":1312,""满足"":66}","{""其他_其他_任意"":407,""其他_箭在弦_任意"":365,""其他_风中烛_任意"":540,""满足_其他_任意"":10,""满足_箭在弦_任意"":11,""满足_风中烛_任意"":45}",,
SIG-WEEKLY-1A64550F6DA205CD,kcatr_up_dw_line_V230823,kcatr,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""m"":16,""n"":30,""name"":""kcatr_up_dw_line_V230823"",""th"":2}",周线_D1N30M16T2_KCATR多空V230823,False,1378,3,"{""其他"":1163,""看多"":141,""看空"":74}","{""其他_任意_任意"":1163,""看多_任意_任意"":141,""看空_任意_任意"":74}",,
SIG-WEEKLY-131F30A6FE08D007,ntmdk_V230824,ntmdk,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""m"":10,""name"":""ntmdk_V230824""}",周线_D1M10_NTMDK多空V230824,False,1378,2,"{""看多"":705,""看空"":673}","{""看多_任意_任意"":705,""看空_任意_任意"":673}",,
SIG-WEEKLY-F57139F6C8592FF8,obv_up_dw_line_V230719,obv,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""m"":10,""max_overlap"":3,""n"":7,""name"":""obv_up_dw_line_V230719""}",周线_D1N7M10MO3_OBV能量V230719,False,1378,3,"{""其他"":1214,""看多"":76,""看空"":88}","{""其他_任意_任意"":1214,""看多_任意_任意"":76,""看空_任意_任意"":88}",,
SIG-WEEKLY-8D5A595C4AD4BC69,obvm_line_V230610,obvm,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""m"":30,""n"":10,""name"":""obvm_line_V230610""}",周线_D1N10M30_OBV能量V230610,False,1378,2,"{""看多"":818,""看空"":560}","{""看多_任意_任意"":818,""看空_任意_任意"":560}",,
SIG-WEEKLY-A95DD9764C8885A6,pressure_support_V240222,pressure,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""pressure_support_V240222"",""w"":20}",周线_D1W20高低点验证_支撑压力V240222,False,1378,3,"{""其他"":1261,""压力位"":87,""支撑位"":30}","{""其他_任意_任意"":1261,""压力位_任意_任意"":87,""支撑位_任意_任意"":30}",,
SIG-WEEKLY-647FECBD0B385EF0,pressure_support_V240402,pressure,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""pressure_support_V240402"",""w"":60}",周线_D1W60_支撑压力V240402,False,1378,3,"{""其他"":1282,""压力位"":78,""支撑位"":18}","{""其他_任意_任意"":1282,""压力位_任意_任意"":78,""支撑位_任意_任意"":18}",,
SIG-WEEKLY-19CFD92C0C2AD4C9,pressure_support_V240406,pressure,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""pressure_support_V240406"",""w"":60}",周线_D1W60_支撑压力V240406,False,1378,3,"{""其他"":1347,""压力位"":9,""支撑位"":22}","{""其他_任意_任意"":1347,""压力位_任意_任意"":9,""支撑位_任意_任意"":22}",,
SIG-WEEKLY-B677AD0B9C8CFFA8,pressure_support_V240530,pressure,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":5,""name"":""pressure_support_V240530"",""w"":20}",周线_D1W20N5_支撑压力V240530,False,1378,3,"{""其他"":1234,""压力位"":89,""支撑位"":55}","{""其他_任意_任意"":1234,""压力位_任意_任意"":89,""支撑位_任意_任意"":55}",,
SIG-WEEKLY-DEA4D178ED51BAF4,skdj_up_dw_line_V230611,skdj,kline,weekly,GENERATED,"{""di"":1,""dw"":40,""freq"":""周线"",""m"":89,""n"":233,""name"":""skdj_up_dw_line_V230611"",""up"":60}",周线_D1N233M89UP60DW40_SKDJ随机波动V230611,False,1378,2,"{""其他"":1084,""看多"":294}","{""其他_任意_任意"":1084,""看多_任意_任意"":294}",,
SIG-WEEKLY-2F2310E257086EE1,tas_accelerate_V230531,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":20,""name"":""tas_accelerate_V230531"",""t"":20}",周线_D1N20T20_BOLL加速V230531,False,1378,1,"{""其他"":1378}","{""其他_其他_任意"":1378}",,
SIG-WEEKLY-3666A05B13E6224D,tas_angle_V230802,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":9,""name"":""tas_angle_V230802"",""th"":50}",周线_D1N9T50_笔角度V230802,False,1378,1,"{""其他"":1378}","{""其他_任意_任意"":1378}",,
SIG-WEEKLY-786AD260220B536C,tas_atr_V230630,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""tas_atr_V230630"",""timeperiod"":14}",周线_D1ATR14_波动V230630,False,1378,10,"{""第10层"":157,""第1层"":185,""第2层"":188,""第3层"":190,""第4层"":115,""第5层"":40,""第6层"":124,""第7层"":145,""第8层"":122,""第9层"":112}","{""第10层_任意_任意"":157,""第1层_任意_任意"":185,""第2层_任意_任意"":188,""第3层_任意_任意"":190,""第4层_任意_任意"":115,""第5层_任意_任意"":40,""第6层_任意_任意"":124,""第7层_任意_任意"":145,""第8层_任意_任意"":122,""第9层_任意_任意"":112}",,
SIG-WEEKLY-818AFA6688E29644,tas_atr_break_V230424,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""tas_atr_break_V230424"",""th"":30,""timeperiod"":5}",周线_D1ATR5T30突破_BS辅助V230424,False,1378,3,"{""其他"":1298,""看多"":70,""看空"":10}","{""其他_任意_任意"":1298,""看多_任意_任意"":70,""看空_任意_任意"":10}",,
SIG-WEEKLY-4EB8B80BAF97F973,tas_boll_bc_V221118,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""line"":3,""m"":10,""n"":3,""name"":""tas_boll_bc_V221118"",""timeperiod"":20}",周线_D1N3M10L3#BOLL20_背驰V221118,False,1378,2,"{""一卖"":4,""其他"":1374}","{""一卖_任意_任意"":4,""其他_任意_任意"":1374}",,
SIG-WEEKLY-E49E8730BAE56AF1,tas_boll_cc_V230312,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""tas_boll_cc_V230312"",""nbdev"":20,""sp"":400,""timeperiod"":20}",周线_D1BOLL20S20SP400_BS辅助V230312,False,1378,3,"{""其他"":750,""看多"":384,""看空"":244}","{""其他_任意_任意"":750,""看多_任意_任意"":384,""看空_任意_任意"":244}",,
SIG-WEEKLY-1E9E058C19227829,tas_boll_power_V221112,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""tas_boll_power_V221112"",""timeperiod"":20}",周线_D1BOLL20_强弱V221112,False,1378,2,"{""多头"":778,""空头"":600}","{""多头_弱势_任意"":511,""多头_强势_任意"":198,""多头_极强_任意"":19,""多头_超强_任意"":50,""空头_弱势_任意"":378,""空头_强势_任意"":141,""空头_极强_任意"":14,""空头_超强_任意"":67}",,
SIG-WEEKLY-387604542399D184,tas_boll_vt_V230212,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""max_overlap"":5,""name"":""tas_boll_vt_V230212"",""nbdev"":20,""timeperiod"":20}",周线_D1BOLL20S20MO5_BS辅助V230212,False,1378,3,"{""其他"":1228,""看多"":69,""看空"":81}","{""其他_任意_任意"":1228,""看多_任意_任意"":69,""看空_任意_任意"":81}",,
SIG-WEEKLY-6F802EEDCE56F3F7,tas_cci_base_V230402,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""max_count"":6,""min_count"":3,""name"":""tas_cci_base_V230402"",""timeperiod"":14}",周线_D1CCI14#3#6_BS辅助V230402,False,1378,3,"{""其他"":1196,""多头"":71,""空头"":111}","{""其他_任意_任意"":1196,""多头_任意_任意"":71,""空头_任意_任意"":111}",,
SIG-WEEKLY-24F10CF25AEF8D49,tas_cross_status_V230619,tas,kline,weekly,GENERATED,"{""di"":1,""fastperiod"":12,""freq"":""周线"",""name"":""tas_cross_status_V230619"",""signalperiod"":9,""slowperiod"":26}",周线_D1MACD12#26#9_金死叉V230619,False,1378,19,"{""0轴上死叉第1次"":10,""0轴上死叉第2次"":5,""0轴上死叉第3次"":4,""0轴上死叉第4次"":10,""0轴上死叉第5次"":5,""0轴上死叉第6次"":5,""0轴上死叉第7次"":5,""0轴上金叉第1次"":5,""0轴上金叉第2次"":5,""0轴上金叉第3次"":5,""0轴上金叉第4次"":5,""0轴上金叉第5次"":5,""0轴上金叉第6次"":5,""0轴下死叉第1次"":10,""0轴下死叉第2次"":4,""0轴下金叉第1次"":10,""0轴下金叉第2次"":6,""0轴下金叉第3次"":5,""其他"":1269}","{""0轴上死叉第1次_任意_任意"":10,""0轴上死叉第2次_任意_任意"":5,""0轴上死叉第3次_任意_任意"":4,""0轴上死叉第4次_任意_任意"":10,""0轴上死叉第5次_任意_任意"":5,""0轴上死叉第6次_任意_任意"":5,""0轴上死叉第7次_任意_任意"":5,""0轴上金叉第1次_任意_任意"":5,""0轴上金叉第2次_任意_任意"":5,""0轴上金叉第3次_任意_任意"":5,""0轴上金叉第4次_任意_任意"":5,""0轴上金叉第5次_任意_任意"":5,""0轴上金叉第6次_任意_任意"":5,""0轴下死叉第1次_任意_任意"":10,""0轴下死叉第2次_任意_任意"":4,""0轴下金叉第1次_任意_任意"":10,""0轴下金叉第2次_任意_任意"":6,""0轴下金叉第3次_任意_任意"":5,""其他_任意_任意"":1269}",,
SIG-WEEKLY-E7F3CD03435C4CAE,tas_cross_status_V230624,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""md"":1,""n"":100,""name"":""tas_cross_status_V230624""}",周线_D1N100MD1_MACD交叉数量V230624,False,1378,12,"{""0轴上金叉第0次"":134,""0轴上金叉第1次"":10,""0轴上金叉第2次"":80,""0轴上金叉第3次"":219,""0轴上金叉第4次"":85,""0轴上金叉第5次"":29,""0轴上金叉第6次"":45,""0轴下金叉第0次"":216,""0轴下金叉第1次"":246,""0轴下金叉第2次"":49,""0轴下金叉第3次"":15,""其他"":250}","{""0轴上金叉第0次_0轴上死叉第0次_任意"":85,""0轴上金叉第0次_0轴上死叉第1次_任意"":49,""0轴上金叉第1次_0轴上死叉第1次_任意"":5,""0轴上金叉第1次_0轴上死叉第2次_任意"":5,""0轴上金叉第2次_0轴上死叉第2次_任意"":15,""0轴上金叉第2次_0轴上死叉第3次_任意"":65,""0轴上金叉第3次_0轴上死叉第2次_任意"":13,""0轴上金叉第3次_0轴上死叉第3次_任意"":173,""0轴上金叉第3次_0轴上死叉第4次_任意"":33,""0轴上金叉第4次_0轴上死叉第4次_任意"":44,""0轴上金叉第4次_0轴上死叉第5次_任意"":41,""0轴上金叉第5次_0轴上死叉第5次_任意"":5,""0轴上金叉第5次_0轴上死叉第6次_任意"":24,""0轴上金叉第6次_0轴上死叉第6次_任意"":5,""0轴上金叉第6次_0轴上死叉第7次_任意"":40,""0轴下金叉第0次_0轴下死叉第0次_任意"":216,""0轴下金叉第1次_0轴下死叉第0次_任意"":148,""0轴下金叉第1次_0轴下死叉第1次_任意"":98,""0轴下金叉第2次_0轴下死叉第1次_任意"":40,""0轴下金叉第2次_0轴下死叉第2次_任意"":9,""0轴下金叉第3次_0轴下死叉第2次_任意"":15,""其他_其他_任意"":250}",,
SIG-WEEKLY-BC4BA5028688007D,tas_cross_status_V230625,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""j"":0,""md"":1,""n"":100,""name"":""tas_cross_status_V230625"",""s"":0}",周线_D1N100MD1J0S0_MACD交叉数量V230625,False,1378,3,"{""0轴上第0次金叉以后"":599,""0轴下第0次金叉以后"":526,""其他"":253}","{""0轴上第0次金叉以后_任意_任意"":599,""0轴下第0次金叉以后_任意_任意"":526,""其他_任意_任意"":253}",,
SIG-WEEKLY-D6BE73FE0AE7BD68,tas_dif_layer_V241010,tas,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""tas_dif_layer_V241010"",""t"":30,""w"":100}",周线_DIF分层W100T30_完全分类V241010,False,1378,4,"{""其他"":405,""多头远离"":363,""空头远离"":194,""零轴附近"":416}","{""其他_任意_任意"":405,""多头远离_任意_任意"":363,""空头远离_任意_任意"":194,""零轴附近_任意_任意"":416}",,
SIG-WEEKLY-126CE7C3948210B7,tas_dif_zero_V240612,tas,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""tas_dif_zero_V240612"",""t"":50}",周线_DIF靠近零轴T50_BS辅助V240612,False,1378,3,"{""买点"":10,""其他"":1353,""卖点"":15}","{""买点_任意_任意"":10,""其他_任意_任意"":1353,""卖点_任意_任意"":15}",,
SIG-WEEKLY-1B6B852CF4453F26,tas_dif_zero_V240614,tas,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""tas_dif_zero_V240614"",""t"":50,""w"":20}",周线_DIF靠近零轴W20T50_BS辅助V240614,False,1378,3,"{""买点"":29,""其他"":1296,""卖点"":53}","{""买点_任意_任意"":29,""其他_任意_任意"":1296,""卖点_任意_任意"":53}",,
SIG-WEEKLY-9ADE6701E768156D,tas_dma_bs_V240608,tas,kline,weekly,GENERATED,"{""freq"":""周线"",""n"":5,""name"":""tas_dma_bs_V240608"",""t1"":5,""t2"":10}",周线_N5双均线5#10顺势_BS辅助V240608,False,1378,3,"{""买点"":34,""其他"":1290,""卖点"":54}","{""买点_任意_任意"":34,""其他_任意_任意"":1290,""卖点_任意_任意"":54}",,
SIG-WEEKLY-91DA92EF485CAEC3,tas_double_ma_V221203,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""tas_double_ma_V221203"",""th"":100,""timeperiod1"":5,""timeperiod2"":10}",周线_D1T100#SMA#5#10_JX辅助V221203,False,1378,2,"{""多头"":706,""空头"":672}","{""多头_弱势_任意"":231,""多头_强势_任意"":475,""空头_弱势_任意"":221,""空头_强势_任意"":451}",,
SIG-WEEKLY-D24062E960A7CD9C,tas_double_ma_V230511,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""tas_double_ma_V230511"",""t1"":5,""t2"":20}",周线_D1#SMA#5#20_BS辅助V230511,False,1378,3,"{""其他"":1153,""看多"":124,""看空"":101}","{""其他_任意_任意"":1153,""看多_任意_任意"":84,""看多_第一个_任意"":40,""看空_任意_任意"":63,""看空_第一个_任意"":38}",,
SIG-WEEKLY-F3AA625BB44C8CFA,tas_double_ma_V240208,tas,kline,weekly,GENERATED,"{""M"":60,""N"":20,""di"":1,""freq"":""周线"",""name"":""tas_double_ma_V240208""}",周线_D1N20M60双均线_BS辅助V240208,False,1378,1,"{""其他"":1378}","{""其他_任意_任意"":1378}",,
SIG-WEEKLY-7130A0533530FD66,tas_first_bs_V230217,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""n"":10,""name"":""tas_first_bs_V230217"",""timeperiod"":5}",周线_D1N10#SMA#5_BS1辅助V230217,False,1378,3,"{""一买"":10,""一卖"":39,""其他"":1329}","{""一买_任意_任意"":10,""一卖_任意_任意"":39,""其他_任意_任意"":1329}",,
SIG-WEEKLY-FA54B5B5A4E8DBB1,tas_hlma_V230301,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""tas_hlma_V230301"",""timeperiod"":3}",周线_D1#SMA#3HLMA_BS辅助V230301,False,1378,3,"{""其他"":1240,""看多"":78,""看空"":60}","{""其他_任意_任意"":1240,""看多_任意_任意"":78,""看空_任意_任意"":60}",,
SIG-WEEKLY-73ADFD81CB43219F,tas_kdj_base_V221101,tas,kline,weekly,GENERATED,"{""di"":1,""fastk_period"":9,""freq"":""周线"",""name"":""tas_kdj_base_V221101"",""slowd_period"":3,""slowk_period"":3}",周线_D1K#KDJ9#3#3_KDJ辅助V221101,False,1378,2,"{""多头"":715,""空头"":663}","{""多头_向上_任意"":509,""多头_向下_任意"":206,""空头_向上_任意"":159,""空头_向下_任意"":504}",,
SIG-WEEKLY-B38AC1853A188D15,tas_kdj_evc_V221201,tas,kline,weekly,GENERATED,"{""c1"":5,""c2"":8,""di"":1,""fastk_period"":9,""freq"":""周线"",""key"":""K"",""name"":""tas_kdj_evc_V221201"",""slowd_period"":3,""slowk_period"":3,""th"":10}",周线_D1T10KDJ9#3#3#K值突破5#8_KDJ极值V221201,False,1378,2,"{""其他"":1363,""空头"":15}","{""其他_任意_任意"":1363,""空头_C5_任意"":5,""空头_C6_任意"":5,""空头_C7_任意"":5}",,
SIG-WEEKLY-9903811FB12AB8A0,tas_kdj_evc_V230401,tas,kline,weekly,GENERATED,"{""di"":1,""fastk_period"":9,""freq"":""周线"",""key"":""K"",""max_count"":8,""min_count"":5,""name"":""tas_kdj_evc_V230401"",""slowd_period"":3,""slowk_period"":3,""th"":10}",周线_D1T10KDJ9#3#3#K值突破5#8_BS辅助V230401,False,1378,2,"{""其他"":1363,""空头"":15}","{""其他_任意_任意"":1363,""空头_任意_任意"":15}",,
SIG-WEEKLY-E85B02737182F93E,tas_low_trend_V230627,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":13,""name"":""tas_low_trend_V230627"",""th"":300}",周线_D1N13TH300_趋势230627,False,1378,3,"{""其他"":1218,""小阳趋势"":92,""阴跌趋势"":68}","{""其他_任意_任意"":1218,""小阳趋势_任意_任意"":92,""阴跌趋势_任意_任意"":68}",,
SIG-WEEKLY-D612CC6D701F9BC4,tas_ma_base_V221101,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""tas_ma_base_V221101"",""timeperiod"":5}",周线_D1SMA#5_分类V221101,False,1378,2,"{""多头"":736,""空头"":642}","{""多头_向上_任意"":581,""多头_向下_任意"":155,""空头_向上_任意"":112,""空头_向下_任意"":530}",,
SIG-WEEKLY-B83B88B5E29D7264,tas_ma_base_V221203,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""tas_ma_base_V221203"",""th"":100,""timeperiod"":5}",周线_D1SMA#5T100_分类V221203,False,1378,2,"{""多头"":736,""空头"":642}","{""多头_向上_远离"":445,""多头_向上_靠近"":136,""多头_向下_远离"":81,""多头_向下_靠近"":74,""空头_向上_远离"":40,""空头_向上_靠近"":72,""空头_向下_远离"":401,""空头_向下_靠近"":129}",,
SIG-WEEKLY-16E8653EAB4ECDC1,tas_ma_base_V230313,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""max_overlap"":5,""name"":""tas_ma_base_V230313"",""timeperiod"":5}",周线_D1#SMA#5MO5_BS辅助V230313,False,1378,3,"{""其他"":314,""看多"":553,""看空"":511}","{""其他_任意_任意"":314,""看多_向上_任意"":398,""看多_向下_任意"":155,""看空_向上_任意"":112,""看空_向下_任意"":399}",,
SIG-WEEKLY-4956382BFAAAFC7F,tas_ma_cohere_V230512,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_seq"":""5#13#21#34#55"",""name"":""tas_ma_cohere_V230512""}",周线_D1SMA5#13#21#34#55_均线系统V230512,False,1378,2,"{""其他"":380,""扩散"":998}","{""其他_任意_任意"":380,""扩散_任意_任意"":998}",,
SIG-WEEKLY-A092169DFE392A08,tas_ma_round_V221206,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""tas_ma_round_V221206"",""th"":10,""timeperiod"":5}",周线_D1TH10#碰SMA#5_BE辅助V221206,False,1378,2,"{""上碰"":35,""其他"":1343}","{""上碰_任意_任意"":35,""其他_任意_任意"":1343}",,
SIG-WEEKLY-230CFCDBA7303D7B,tas_ma_system_V230513,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_seq"":""5#10#20"",""name"":""tas_ma_system_V230513""}",周线_D1SMA5#10#20_均线系统V230513,False,1378,3,"{""其他"":491,""多头排列"":491,""空头排列"":396}","{""其他_任意_任意"":491,""多头排列_任意_任意"":491,""空头排列_任意_任意"":396}",,
SIG-WEEKLY-EC12F988B3F0094D,tas_macd_base_V221028,tas,kline,weekly,GENERATED,"{""di"":1,""fastperiod"":12,""freq"":""周线"",""name"":""tas_macd_base_V221028"",""signalperiod"":""9#MACD"",""slowperiod"":26}",周线_D1MACD12#26#9#MACD_BS辅助V221028,False,1378,2,"{""多头"":593,""空头"":785}","{""多头_向上_任意"":335,""多头_向下_任意"":258,""空头_向上_任意"":390,""空头_向下_任意"":395}",,
